DATE,EVENT_URL,ORGANIZER,PLAYER_COUNT
2026/06/04,https://melee.gg/Tournament/View/434247,Tesko Cards Games,6
2026/06/04,https://melee.gg/Tournament/View/434257,Le Chevalier,8
2026/06/04,https://melee.gg/Tournament/View/434180,Robe da Elfi,8
2026/06/04,https://melee.gg/Tournament/View/434259,Tower of Games - Virginia Beach,8
2026/06/04,https://melee.gg/Tournament/View/431206,Gamezenter Roseville,5
2026/06/04,https://melee.gg/Tournament/View/434056,Game Grid Idaho Falls,9
2026/06/04,https://melee.gg/Tournament/View/431466,Gamers Guild AZ,8
2026/06/04,https://melee.gg/Tournament/View/434039,Stormcrow Games,9
2026/06/04,https://melee.gg/Tournament/View/419830,SomosJuegos,9
2026/06/04,https://melee.gg/Tournament/View/434261,Giga-Bites Cafe,4
2026/06/04,https://melee.gg/Tournament/View/434314,Hobby Kaikan,4
2026/06/04,https://melee.gg/Tournament/View/427210,42 Southside-Fantasy,8
2026/06/04,https://melee.gg/Tournament/View/434273,Lost Planet Games,11
2026/06/04,https://melee.gg/Tournament/View/429941,Carta'jeu,13
2026/06/04,https://melee.gg/Tournament/View/432370,Multivers,10
2026/06/04,https://melee.gg/Tournament/View/422478,GUYAJEUX Gironde,16
2026/06/04,https://melee.gg/Tournament/View/434238,Dragon Star Hobbies,5
2026/06/04,https://melee.gg/Tournament/View/432175,Knight Light Enterprises,10
2026/06/04,https://melee.gg/Tournament/View/432128,Untapped Games,6
2026/06/04,https://melee.gg/Tournament/View/430117,Fabricator's Forge,11
2026/06/04,https://melee.gg/Tournament/View/425538,Gnome Games LLC,4
2026/06/04,https://melee.gg/Tournament/View/410130,Lookin' For Games,10
2026/06/04,https://melee.gg/Tournament/View/433409,Wirewood.Store,8
2026/06/04,https://melee.gg/Tournament/View/434144,Heroes,8
2026/06/04,https://melee.gg/Tournament/View/433808,TITAN GAME AND HOBBY,4
2026/06/04,https://melee.gg/Tournament/View/434243,Le Valet d'Coeur,8
2026/06/04,https://melee.gg/Tournament/View/434237,"Shore Gamers - 40 Broad St, Red Bank, NJ",4
2026/06/04,https://melee.gg/Tournament/View/434094,Drakes Cards and Games LLC,10
2026/06/04,https://melee.gg/Tournament/View/433722,Drakkar Ludik',6
2026/06/04,https://melee.gg/Tournament/View/434246,Let's Play Games and Hobbies Hanover PA,7
2026/06/04,https://melee.gg/Tournament/View/430038,Philibert,17
2026/06/04,https://melee.gg/Tournament/View/434158,Fan Boy Three,7
2026/06/04,https://melee.gg/Tournament/View/433862,Shadeglass Games Ltd,6
2026/06/04,https://melee.gg/Tournament/View/418227,Arena Porto,4
2026/06/04,https://melee.gg/Tournament/View/432153,Clubhouse Gaming CIC,4
2026/06/04,https://melee.gg/Tournament/View/433875,The Ludoquist,8
2026/06/04,https://melee.gg/Tournament/View/429049,Fazpack Ltd,5
2026/06/04,https://melee.gg/Tournament/View/434187,Fireball,5
2026/06/04,https://melee.gg/Tournament/View/434192,Oasis Gaming Center,8
2026/06/04,https://melee.gg/Tournament/View/434168,Karten-Doktor,8
2026/06/04,https://melee.gg/Tournament/View/433427,Aqui Hay Dragones,5
2026/06/04,https://melee.gg/Tournament/View/428838,Enchanted Dragonfly Games,0
2026/06/04,https://melee.gg/Tournament/View/433065,TCG FUTÁR,8
2026/06/04,https://melee.gg/Tournament/View/434206,Midgard Gaming Mount Pearl,10
2026/06/04,https://melee.gg/Tournament/View/434179,Gladiatorstcg,8
2026/06/04,https://melee.gg/Tournament/View/433798,Leaky teacup ltd,7
2026/06/04,https://melee.gg/Tournament/View/434239,Gnu Books,8
2026/06/04,https://melee.gg/Tournament/View/424564,Spellbound Games London,4
2026/06/04,https://melee.gg/Tournament/View/434256,The Gamer's Wharf,9
2026/06/04,https://melee.gg/Tournament/View/433431,Fantasy Shop,1
2026/06/04,https://melee.gg/Tournament/View/433089,Nekomics SL,6
2026/06/04,https://melee.gg/Tournament/View/434254,Paradox comics-N-Cards,7
2026/06/04,https://melee.gg/Tournament/View/434109,Fuhrious Tradingcards,12
2026/06/04,https://melee.gg/Tournament/View/434112,PanMysza,6
2026/06/04,https://melee.gg/Tournament/View/422372,Calico Keep,4
2026/06/04,https://melee.gg/Tournament/View/434074,techzone geelong,5
2026/06/04,https://melee.gg/Tournament/View/430209,Good Games Hobart,8
2026/06/04,https://melee.gg/Tournament/View/434079,HobbiShack,4
2026/06/04,https://melee.gg/Tournament/View/411972,Vault Games Clayfield,4
2026/06/04,https://melee.gg/Tournament/View/434076,Good Games - Top Ryde City,3
2026/06/04,https://melee.gg/Tournament/View/434062,The Games District,8
2026/06/04,https://melee.gg/Tournament/View/433714,Plenty of Games,10
2026/06/04,https://melee.gg/Tournament/View/434060,Good Games Bondi Junction,4
2026/06/04,https://melee.gg/Tournament/View/418944,Beskar Forge Gaming,12
2026/06/04,https://melee.gg/Tournament/View/434055,Heretics Haven,4
2026/06/04,https://melee.gg/Tournament/View/434102,Next Level Games,7
2026/06/04,https://melee.gg/Tournament/View/427572,Hobbiesville,18
2026/06/04,https://melee.gg/Tournament/View/434075,Ludiversum,10
2026/06/04,https://melee.gg/Tournament/View/431620,Ed's Cards & Collectibles,4
2026/06/04,https://melee.gg/Tournament/View/432994,Secret Crisis Comics,7
2026/06/04,https://melee.gg/Tournament/View/434091,Athena Games,14
2026/06/04,https://melee.gg/Tournament/View/435314,Kriegergilde,4
2026/06/04,https://melee.gg/Tournament/View/434152,Black Dragon Games Ltd,13
2026/06/04,https://melee.gg/Tournament/View/425309,Dice Saloon Ltd,6
2026/06/04,https://melee.gg/Tournament/View/434184,Xpoly Tcg Store,4
2026/06/04,https://melee.gg/Tournament/View/434265,Pandora's Boox,2
2026/06/04,https://melee.gg/Tournament/View/415784,HeldenTaverne,6
2026/06/04,https://melee.gg/Tournament/View/418623,KODEK,8
2026/06/04,https://melee.gg/Tournament/View/430510,Valkyrie's Vault,5
2026/06/03,https://melee.gg/Tournament/View/412121,Hammer Of War,10
2026/06/03,https://melee.gg/Tournament/View/407761,La Escotilla,9
2026/06/03,https://melee.gg/Tournament/View/410956,La Caverne du Gobelin Semécourt,6
2026/06/03,https://melee.gg/Tournament/View/419766,Ludotrotter Quimper,3
2026/06/03,https://melee.gg/Tournament/View/404188,Arca Ludis,4
2026/06/03,https://melee.gg/Tournament/View/419739,Star Wars Fernando TT,8
2026/06/03,https://melee.gg/Tournament/View/405302,MoCards,8
2026/06/03,https://melee.gg/Tournament/View/408596,Doctor Ocio,17
2026/06/03,https://melee.gg/Tournament/View/410618,Au Dé Café Inné,6
2026/06/03,https://melee.gg/Tournament/View/410317,Refugium,10
2026/06/03,https://melee.gg/Tournament/View/403944,REBEL FORGE,10
2026/06/03,https://melee.gg/Tournament/View/410222,Carta'jeu,27
2026/06/03,https://melee.gg/Tournament/View/411019,REBELLION,4
2026/06/03,https://melee.gg/Tournament/View/400562,Tabletop-Dragon,34
2026/06/03,https://melee.gg/Tournament/View/403198,Sidequest_Bhv,12
2026/06/03,https://melee.gg/Tournament/View/434046,Casual SWU @ DH,6
2026/06/03,https://melee.gg/Tournament/View/434058,TCG Card Kingz,7
2026/06/03,https://melee.gg/Tournament/View/419870,GamesByJames_Edina,5
2026/06/03,https://melee.gg/Tournament/View/431805,Tier 1 Cards & Games,4
2026/06/03,https://melee.gg/Tournament/View/400847,La Torre del Mago,10
2026/06/03,https://melee.gg/Tournament/View/430441,Cole Street Game Vault,9
2026/06/03,https://melee.gg/Tournament/View/426796,By The Board Games & Entertainment,4
2026/06/03,https://melee.gg/Tournament/View/426871,Wargames Workshop MK,12
2026/06/03,https://melee.gg/Tournament/View/399979,EmpireGames,24
2026/06/03,https://melee.gg/Tournament/View/419800,el rincon de hacros,8
2026/06/03,https://melee.gg/Tournament/View/411114,TitanGamesGetafe,15
2026/06/03,https://melee.gg/Tournament/View/407156,Comix Café Arezzo sas,11
2026/06/03,https://melee.gg/Tournament/View/434038,CardBastion,4
2026/06/03,https://melee.gg/Tournament/View/401134,Yakajouer,4
2026/06/03,https://melee.gg/Tournament/View/409740,Temple des Joueurs Rennes,13
2026/06/03,https://melee.gg/Tournament/View/409414,Monarka Store,11
2026/06/03,https://melee.gg/Tournament/View/431939,Magic Stronghold,6
2026/06/03,https://melee.gg/Tournament/View/434061,Hobby Lords Wellington,6
2026/06/03,https://melee.gg/Tournament/View/434063,TCG Collector NZ,9
2026/06/03,https://melee.gg/Tournament/View/416537,Brick & Board Games and Cards,5
2026/06/03,https://melee.gg/Tournament/View/433663,Hordes Boards,7
2026/06/03,https://melee.gg/Tournament/View/403562,Metropolis Center,11
2026/06/03,https://melee.gg/Tournament/View/433837,Mythic Games 1,8
2026/06/03,https://melee.gg/Tournament/View/433959,Confluencia TCG,3
2026/06/03,https://melee.gg/Tournament/View/434023,EndZone Hobby Center,9
2026/06/03,https://melee.gg/Tournament/View/433789,PlanszomaniaWarszawa,6
2026/06/03,https://melee.gg/Tournament/View/397095,Reliquary Cards,9
2026/06/03,https://melee.gg/Tournament/View/433702,NovaGamesNZ,4
2026/06/03,https://melee.gg/Tournament/View/433968,Contrarian Games,9
2026/06/03,https://melee.gg/Tournament/View/420517,Toad and Tricycle Games,6
2026/06/03,https://melee.gg/Tournament/View/434049,On-board Gaming,13
2026/06/03,https://melee.gg/Tournament/View/429492,Zander's Game House,5
2026/06/03,https://melee.gg/Tournament/View/419752,Magic Event,10
2026/06/03,https://melee.gg/Tournament/View/427310,Pastimes,4
2026/06/03,https://melee.gg/Tournament/View/434053,Isle of Games,15
2026/06/03,https://melee.gg/Tournament/View/433661,Game Kastle Redwood City,10
2026/06/03,https://melee.gg/Tournament/View/432842,Puolenkuun Pelit / Grognard Oy,7
2026/06/03,https://melee.gg/Tournament/View/433919,Triangle Area Trading Cards,11
2026/06/03,https://melee.gg/Tournament/View/433872,DreamupTCG,17
2026/06/03,https://melee.gg/Tournament/View/434041,Wizard's Keep Games - WA,11
2026/06/03,https://melee.gg/Tournament/View/434019,ZenithTcg,9
2026/06/03,https://melee.gg/Tournament/View/433865,La Guarida del Dragón,7
2026/06/03,https://melee.gg/Tournament/View/433996,Game Kastle College Park,11
2026/06/03,https://melee.gg/Tournament/View/434004,Great Oaks Tavern,7
2026/06/03,https://melee.gg/Tournament/View/434011,The Players Keep,7
2026/06/03,https://melee.gg/Tournament/View/434016,I'm Board! Games & Family Fun,8
2026/06/03,https://melee.gg/Tournament/View/434018,Candlelight Games,3
2026/06/03,https://melee.gg/Tournament/View/434021,Yeti Gaming (Mega Productions LLC),5
2026/06/03,https://melee.gg/Tournament/View/433048,Titan Games - Springfield,8
2026/06/03,https://melee.gg/Tournament/View/434024,The Battleground Cafe,7
2026/06/03,https://melee.gg/Tournament/View/434034,Games Explosion,8
2026/06/03,https://melee.gg/Tournament/View/434035,Game Grid Saratoga Springs,6
2026/06/03,https://melee.gg/Tournament/View/434036,Dane's Games,6
2026/06/03,https://melee.gg/Tournament/View/434031,The Sorcerer's Inn,6
2026/06/03,https://melee.gg/Tournament/View/431901,Raging Gazebo Comics and Games,5
2026/06/03,https://melee.gg/Tournament/View/433373,Wargamer Lublin,6
2026/06/03,https://melee.gg/Tournament/View/403804,L'Octopus,6
2026/06/03,https://melee.gg/Tournament/View/433363,42 Southside-Fantasy,4
2026/06/03,https://melee.gg/Tournament/View/433998,Your Hobby Place Fredericksburg,6
2026/06/03,https://melee.gg/Tournament/View/434009,Hex & Company,6
2026/06/03,https://melee.gg/Tournament/View/433851,Dice and Pins,7
2026/06/03,https://melee.gg/Tournament/View/431855,Philly Game Shop,6
2026/06/03,https://melee.gg/Tournament/View/433601,tcgBR,6
2026/06/03,https://melee.gg/Tournament/View/433964,Alternate Universes - Blue Bell,8
2026/06/03,https://melee.gg/Tournament/View/433965,Collective 365,12
2026/06/03,https://melee.gg/Tournament/View/410449,Flipside Gaming,4
2026/06/03,https://melee.gg/Tournament/View/433746,Jabba's Hutts,15
2026/06/03,https://melee.gg/Tournament/View/425411,CardsHQ,9
2026/06/03,https://melee.gg/Tournament/View/413192,Tournament City Games,5
2026/06/03,https://melee.gg/Tournament/View/430072,Waypoint Games,9
2026/06/03,https://melee.gg/Tournament/View/433671,Ginásio Pokemãe,6
2026/06/03,https://melee.gg/Tournament/View/433874,Alpha Jogos SWU,5
2026/06/03,https://melee.gg/Tournament/View/433997,Nerdy Needs,7
2026/06/03,https://melee.gg/Tournament/View/432798,The Game Haven OH,6
2026/06/03,https://melee.gg/Tournament/View/433958,Fourcorners Comics & Games,4
2026/06/03,https://melee.gg/Tournament/View/433848,Caverne Du Gobelin - Thionville,4
2026/06/03,https://melee.gg/Tournament/View/433835,ALL4PLAY,5
2026/06/03,https://melee.gg/Tournament/View/433898,Comix Play Grosseto,8
2026/06/03,https://melee.gg/Tournament/View/431635,The Dragon's Refuge,8
2026/06/03,https://melee.gg/Tournament/View/430287,The Magic Spot,6
2026/06/03,https://melee.gg/Tournament/View/433903,Gather Your Party Games & Hobbies LLC,9
2026/06/03,https://melee.gg/Tournament/View/433858,BigManoo Comics & Games,8
2026/06/03,https://melee.gg/Tournament/View/433896,Eaglet,6
2026/06/03,https://melee.gg/Tournament/View/430046,Sortilèges Perpignan,6
2026/06/03,https://melee.gg/Tournament/View/433838,De Tafelridder,6
2026/06/03,https://melee.gg/Tournament/View/431280,Underworld Games,3
2026/06/03,https://melee.gg/Tournament/View/433868,Spelkwartier,6
2026/06/03,https://melee.gg/Tournament/View/433507,Star Wars Unlimited - The Emperors League,8
2026/06/03,https://melee.gg/Tournament/View/433730,Thistle Tavern Games Hub,10
2026/06/03,https://melee.gg/Tournament/View/433824,Board in the City CIC,5
2026/06/03,https://melee.gg/Tournament/View/433562,Ludus Game Store,13
2026/06/03,https://melee.gg/Tournament/View/434010,Event Horizon Hobbies,3
2026/06/03,https://melee.gg/Tournament/View/433962,KD GAMES,4
2026/06/03,https://melee.gg/Tournament/View/422414,Team Factory,7
2026/06/03,https://melee.gg/Tournament/View/433470,Declic Ludik,10
2026/06/03,https://melee.gg/Tournament/View/433799,El Duelista,6
2026/06/03,https://melee.gg/Tournament/View/433830,Patriot Games,4
2026/06/03,https://melee.gg/Tournament/View/433804,wombat games s.r.o.,4
2026/06/03,https://melee.gg/Tournament/View/433743,La Torre Mágica,6
2026/06/03,https://melee.gg/Tournament/View/433826,Hobby Planet Bucharest,4
2026/06/03,https://melee.gg/Tournament/View/432605,Card Hive e.U.,8
2026/06/03,https://melee.gg/Tournament/View/427101,The Dragons Beard,3
2026/06/03,https://melee.gg/Tournament/View/426671,Barao Geek,10
2026/06/03,https://melee.gg/Tournament/View/433677,Guf Werribee,6
2026/06/03,https://melee.gg/Tournament/View/433719,CTC Games,11
2026/06/03,https://melee.gg/Tournament/View/433354,Steel City Games,6
2026/06/03,https://melee.gg/Tournament/View/433352,Beyond Odyssey,7
2026/06/03,https://melee.gg/Tournament/View/433773,The Collective MY,6
2026/06/03,https://melee.gg/Tournament/View/433849,GoodGames,11
2026/06/03,https://melee.gg/Tournament/View/433495,Chaplin 2.0,5
2026/06/03,https://melee.gg/Tournament/View/433344,Shuffled LGS - Daw Park,5
2026/06/03,https://melee.gg/Tournament/View/433829,CardsCentralDE,4
2026/06/03,https://melee.gg/Tournament/View/433198,Mystery Shack,9
2026/06/03,https://melee.gg/Tournament/View/433736,Mag Planszowy,12
2026/06/03,https://melee.gg/Tournament/View/433796,CENTRUM MTG,9
2026/06/03,https://melee.gg/Tournament/View/431690,UNTAP s.r.o.,4
2026/06/03,https://melee.gg/Tournament/View/423299,Gralnia,6
2026/06/03,https://melee.gg/Tournament/View/433812,eFantasy.gr Games n Comics,1
2026/06/03,https://melee.gg/Tournament/View/433330,Xzone s.r.o.,9
2026/06/03,https://melee.gg/Tournament/View/432941,Dragons Lair Stockholm,14
2026/06/03,https://melee.gg/Tournament/View/433825,SB Zentralmarkt Paderborn,10
2026/06/03,https://melee.gg/Tournament/View/431279,SWU Almería,5
2026/06/03,https://melee.gg/Tournament/View/421727,The Wobbly Nerdles,7
2026/06/03,https://melee.gg/Tournament/View/433822,42 Southside-Fantasy,7
2026/06/03,https://melee.gg/Tournament/View/410240,NYMERIA COMICS,10
2026/06/03,https://melee.gg/Tournament/View/388457,Console Mania,9
2026/06/03,https://melee.gg/Tournament/View/433780,Gandalph,6
2026/06/02,https://melee.gg/Tournament/View/413280,Paragon Gaming Knoxville,18
2026/06/02,https://melee.gg/Tournament/View/433650,Hobby Knights,9
2026/06/02,https://melee.gg/Tournament/View/433664,Fire & Ice Games,12
2026/06/02,https://melee.gg/Tournament/View/433305,Dragon Parlor Games,9
2026/06/02,https://melee.gg/Tournament/View/428611,"Cardboard Games - Tustin, CA",18
2026/06/02,https://melee.gg/Tournament/View/410657,Baris Yilmaz & Naila Mahmood GbR,7
2026/06/02,https://melee.gg/Tournament/View/410659,Baris Yilmaz & Naila Mahmood GbR,4
2026/06/02,https://melee.gg/Tournament/View/410811,Covil da Lua,8
2026/06/02,https://melee.gg/Tournament/View/410644,Atmos Arena,14
2026/06/02,https://melee.gg/Tournament/View/410754,Fireball,15
2026/06/02,https://melee.gg/Tournament/View/433593,Games and Stuff,6
2026/06/02,https://melee.gg/Tournament/View/410524,CardBastion,6
2026/06/02,https://melee.gg/Tournament/View/424902,Mox Boarding House - Bellevue,16
2026/06/02,https://melee.gg/Tournament/View/433518,SARL les fous du Roy,8
2026/06/02,https://melee.gg/Tournament/View/426167,Otto's VG&M,5
2026/06/02,https://melee.gg/Tournament/View/433654,Paragon City Games,6
2026/06/02,https://melee.gg/Tournament/View/433660,Taps games,8
2026/06/02,https://melee.gg/Tournament/View/433313,Gamers Asylum,11
2026/06/02,https://melee.gg/Tournament/View/433319,Level 7 Games,9
2026/06/02,https://melee.gg/Tournament/View/433342,Table Top Warfare - Gawler,8
2026/06/02,https://melee.gg/Tournament/View/433536,Dark Fire Cafe Ltd,4
2026/06/02,https://melee.gg/Tournament/View/433572,Meta-Games Unlimited,8
2026/06/02,https://melee.gg/Tournament/View/433579,Weekend Anime and Games,9
2026/06/02,https://melee.gg/Tournament/View/433581,The Next Level Games,12
2026/06/02,https://melee.gg/Tournament/View/433586,Next Level Games,9
2026/06/02,https://melee.gg/Tournament/View/433546,Glimpses,6
2026/06/02,https://melee.gg/Tournament/View/433589,Game Haven-Tooele,10
2026/06/02,https://melee.gg/Tournament/View/433591,The Portal Comics and Gaming,8
2026/06/02,https://melee.gg/Tournament/View/433645,Misty Mountain Games,5
2026/06/02,https://melee.gg/Tournament/View/433598,RIW Hobbies & Games Inc.,9
2026/06/02,https://melee.gg/Tournament/View/428732,The Haven Games,7
2026/06/02,https://melee.gg/Tournament/View/425647,Card Table Republic,6
2026/06/02,https://melee.gg/Tournament/View/433630,Mission: Board Games - Mission,8
